Archivo;Barba;Calvo;Hombre;Lentes;Rubio
Angelina_Jolie_0015.jpg;0;0;0;0;0
Angelina_Jolie_0016.jpg;0;0;0;0;0
Angelina_Jolie_0017.jpg;0;0;0;0;0
Angelina_Jolie_0018.jpg;0;0;0;0;0
Angelina_Jolie_0019.jpg;0;0;0;0;0
Angelina_Jolie_0020.jpg;0;0;0;0;0
Angelo_Genova_0001.jpg;0;1;0;0;0
Angelo_Reyes_0001.jpg;0;0;0;1;0
Angelo_Reyes_0002.jpg;0;0;0;1;0
Angelo_Reyes_0003.jpg;0;0;0;1;0
Angelo_Reyes_0004.jpg;0;0;0;1;0
Angel_Lockward_0001.jpg;0;0;0;0;0
Angel_Maza_0001.jpg;0;0;0;0;0
Angie_Arzola_0001.jpg;0;0;0;0;0
Angie_Martinez_0001.jpg;0;0;0;1;1
Anibal_Ibarra_0001.jpg;0;0;1;0;0
Anibal_Ibarra_0002.jpg;0;0;1;0;0
Anibal_Ibarra_0003.jpg;0;0;1;0;0
Anil_Ramsook_0001.jpg;0;0;1;1;0
Anita_DeFrantz_0001.jpg;0;0;0;1;0
Anja_Paerson_0001.jpg;0;0;0;0;0
Anjum_Hussain_0001.jpg;1;1;1;0;0
Anna_Chicherova_0001.jpg;0;0;0;0;1
Anna_Faris_0001.jpg;0;0;0;0;1
Anna_Jones_0001.jpg;0;0;0;0;1
Anna_Kournikova_0001.jpg;0;0;0;0;1
Anna_Kournikova_0002.jpg;0;0;0;0;0
Anna_Kournikova_0003.jpg;0;0;0;0;0
Anna_Kournikova_0004.jpg;0;0;0;0;0
Anna_Kournikova_0005.jpg;0;0;0;0;0
Anna_Kournikova_0006.jpg;0;0;0;0;0
Anna_Kournikova_0007.jpg;0;0;0;0;0
Anna_Kournikova_0008.jpg;0;0;0;0;0
Anna_Kournikova_0009.jpg;0;0;0;0;0
Anna_Kournikova_0010.jpg;0;0;0;0;0
Anna_Kournikova_0011.jpg;0;0;0;0;0
Anna_Kournikova_0012.jpg;0;0;0;0;1
Anna_Nicole_Smith_0001.jpg;0;0;0;0;1
Anna_Nicole_Smith_0002.jpg;0;0;0;0;0
Anneli_Jaatteenmaki_0001.jpg;0;0;0;0;0
Anneli_Jaatteenmaki_0002.jpg;0;0;0;0;1
Annette_Bening_0001.jpg;0;0;0;0;1
Annette_Bening_0002.jpg;0;0;0;0;1
Annette_Lu_0001.jpg;0;0;0;1;1
Annette_Lu_0002.jpg;0;0;0;1;1
Annette_Lu_0003.jpg;0;0;0;1;1
Anne_Cavers_0001.jpg;0;0;0;0;1
Anne_Donovan_0001.jpg;0;0;0;0;1
Anne_Heche_0001.jpg;0;0;0;0;1
Anne_Krueger_0001.jpg;0;0;0;1;1
Anne_Krueger_0002.jpg;0;0;0;1;1
Anne_Krueger_0003.jpg;0;0;0;1;1
Anne_McLellan_0001.jpg;0;0;0;1;1
Anne_McLellan_0002.jpg;0;0;0;1;0
Anne_McLellan_0003.jpg;0;0;0;1;0
Anne_ONeil_0001.jpg;0;0;0;0;1
Annie-Jeanne_Reynaud_0001.jpg;0;0;0;0;0
Annie_Chaplin_0001.jpg;0;0;0;0;0
Annie_Machon_0001.jpg;0;0;0;0;0
Annika_Sorenstam_0001.jpg;0;0;0;0;0
Ann_Godbehere_0001.jpg;0;0;0;0;0
Ann_Landers_0001.jpg;0;0;0;0;0
Ann_Morgan_0001.jpg;0;0;0;0;0
Ann_Veneman_0001.jpg;0;0;0;0;0
Ann_Veneman_0002.jpg;0;0;0;0;0
Ann_Veneman_0003.jpg;0;0;0;0;1
Ann_Veneman_0004.jpg;0;0;0;0;1
Ann_Veneman_0005.jpg;0;0;0;0;0
Ann_Veneman_0006.jpg;0;0;0;0;0
Ann_Veneman_0007.jpg;0;0;0;0;0
Ann_Veneman_0008.jpg;0;0;0;0;0
Ann_Veneman_0009.jpg;0;0;0;0;1
Ann_Veneman_0010.jpg;0;0;0;0;0
Ann_Veneman_0011.jpg;0;0;0;0;0
Antanas_Valionis_0001.jpg;0;0;1;0;0
Anthony_Carter_0001.jpg;1;1;1;0;0
Anthony_Corso_0001.jpg;0;0;1;0;0
Anthony_Ervin_0001.jpg;0;0;1;0;1
Anthony_Fauci_0001.jpg;0;0;1;0;0
Anthony_Fauci_0002.jpg;0;0;1;0;0
Anthony_Garotinho_0001.jpg;0;0;1;0;0
Anthony_Hazen_0001.jpg;0;0;1;0;0
Anthony_Hopkins_0001.jpg;0;0;1;0;0
Anthony_Hopkins_0002.jpg;0;0;1;0;0
Anthony_LaPaglia_0001.jpg;0;0;1;0;0
Anthony_LaPaglia_0002.jpg;0;0;1;0;0
Anthony_Lee_Johnson_0001.jpg;0;0;1;1;0
Anthony_Mazur_0001.jpg;1;1;1;0;0
Anthony_Pico_0001.jpg;0;0;1;1;0
Anthony_Pisciotti_0001.jpg;0;0;1;1;0
Anthony_Principi_0001.jpg;0;0;1;1;0
Anthony_Rackauckas_0001.jpg;0;0;1;0;0
Anthony_Scott_Miller_0001.jpg;0;0;1;0;0
Antje_Buschschulte_0001.jpg;0;0;0;0;0
Antonio_Banderas_0001.jpg;1;0;1;0;0
Antonio_Banderas_0002.jpg;1;0;1;0;0
Antonio_Banderas_0003.jpg;1;0;1;0;0
Antonio_Banderas_0004.jpg;0;0;1;0;0
Antonio_Banderas_0005.jpg;0;0;1;0;0
Antonio_Bernardo_0001.jpg;0;0;1;0;0
Antonio_Cassano_0001.jpg;0;0;1;0;0
Antonio_Catania_0001.jpg;0;0;1;0;1
Antonio_Elias_Saca_0001.jpg;0;0;1;0;0
Antonio_Palocci_0001.jpg;0;0;1;0;0
Antonio_Palocci_0002.jpg;1;0;1;1;0
Antonio_Palocci_0003.jpg;1;0;1;1;0
Antonio_Palocci_0004.jpg;1;0;1;1;0
Antonio_Palocci_0005.jpg;1;0;1;1;0
Antonio_Palocci_0006.jpg;1;0;1;1;0
Antonio_Palocci_0007.jpg;1;0;1;1;0
Antonio_Palocci_0008.jpg;1;0;1;1;0
Antonio_Trillanes_0001.jpg;1;0;1;0;0
Antonio_Trillanes_0002.jpg;0;0;1;0;0
Antonio_Trillanes_0003.jpg;0;0;1;0;0
Antony_Leung_0001.jpg;0;0;1;1;0
Antony_Leung_0002.jpg;0;0;1;1;0
Antony_Leung_0003.jpg;0;0;1;1;0
Antony_Leung_0004.jpg;0;0;1;1;0
Anton_Balasingham_0001.jpg;0;0;1;1;0
Antwun_Echols_0001.jpg;1;0;1;1;0
Anwar_Ibrahim_0001.jpg;1;0;1;1;0
Anwar_Ibrahim_0002.jpg;1;0;1;1;0
Anzori_Kikalishvili_0001.jpg;0;0;1;0;0
Aparna_Pillai_0001.jpg;0;0;0;0;0
Aram_Adler_0001.jpg;0;0;1;0;0
Arantxa_Sanchez-Vicario_0001.jpg;0;0;0;0;0
Arantxa_Sanchez-Vicario_0002.jpg;0;0;0;0;0
Aretha_Franklin_0001.jpg;0;0;0;0;0
Arianna_Huffington_0001.jpg;0;0;0;0;0
Arianna_Huffington_0002.jpg;0;0;0;0;0
Arianna_Huffington_0003.jpg;0;0;0;0;0
Arianna_Huffington_0004.jpg;0;0;0;0;0
Ariel_Sharon_0001.jpg;0;0;1;0;0
Ariel_Sharon_0002.jpg;0;0;1;0;0
Ariel_Sharon_0003.jpg;0;0;1;0;0
Ariel_Sharon_0004.jpg;0;0;1;0;0
Ariel_Sharon_0005.jpg;0;0;1;0;0
Ariel_Sharon_0006.jpg;0;0;1;0;0
Ariel_Sharon_0007.jpg;0;0;1;0;0
Ariel_Sharon_0008.jpg;0;0;1;0;0
Ariel_Sharon_0009.jpg;0;0;1;0;0
Ariel_Sharon_0010.jpg;0;0;1;0;0
Ariel_Sharon_0011.jpg;0;0;1;0;1
Ariel_Sharon_0012.jpg;0;0;1;0;1
Ariel_Sharon_0013.jpg;0;0;1;0;1
Ariel_Sharon_0014.jpg;0;0;1;0;1
Ariel_Sharon_0015.jpg;0;0;1;0;0
Ariel_Sharon_0016.jpg;0;0;1;0;0
Ariel_Sharon_0017.jpg;0;0;1;0;0
Ariel_Sharon_0018.jpg;0;0;1;0;0
Ariel_Sharon_0019.jpg;0;0;1;0;0
Ariel_Sharon_0020.jpg;0;0;1;0;0
Ariel_Sharon_0021.jpg;0;0;1;0;0
Ariel_Sharon_0022.jpg;0;0;1;0;0
Ariel_Sharon_0023.jpg;0;0;1;0;0
Ariel_Sharon_0024.jpg;0;0;1;0;0
Ariel_Sharon_0025.jpg;0;0;1;0;0
Ariel_Sharon_0026.jpg;0;0;1;0;0
Ariel_Sharon_0027.jpg;0;0;1;0;0
Ariel_Sharon_0028.jpg;0;0;1;0;0
Ariel_Sharon_0029.jpg;0;0;1;0;0
Ariel_Sharon_0030.jpg;0;0;1;0;0
Ariel_Sharon_0031.jpg;0;0;1;0;0
Ariel_Sharon_0032.jpg;0;0;1;0;0
Ariel_Sharon_0033.jpg;0;0;1;0;0
Ariel_Sharon_0034.jpg;0;0;1;0;0
Ariel_Sharon_0035.jpg;0;0;1;0;0
Ariel_Sharon_0036.jpg;0;0;1;0;0
Ariel_Sharon_0037.jpg;0;0;1;0;0
Ariel_Sharon_0038.jpg;0;0;1;0;0
Ariel_Sharon_0039.jpg;0;0;1;0;0
Ariel_Sharon_0040.jpg;0;0;1;0;0
Ariel_Sharon_0041.jpg;0;0;1;0;0
Ariel_Sharon_0042.jpg;0;0;1;0;0
Ariel_Sharon_0043.jpg;0;0;1;0;0
Ariel_Sharon_0044.jpg;0;0;1;0;0
Ariel_Sharon_0045.jpg;0;0;1;0;0
Ariel_Sharon_0046.jpg;0;0;1;0;0
Ariel_Sharon_0047.jpg;0;0;1;0;0
Ariel_Sharon_0048.jpg;0;0;1;0;0
Ariel_Sharon_0049.jpg;0;0;1;0;0
Ariel_Sharon_0050.jpg;0;0;1;0;0
Ariel_Sharon_0051.jpg;0;0;1;0;0
Ariel_Sharon_0052.jpg;0;0;1;0;0
Ariel_Sharon_0053.jpg;0;0;1;0;0
Ariel_Sharon_0054.jpg;0;0;1;0;0
Ariel_Sharon_0055.jpg;0;0;1;0;0
Ariel_Sharon_0056.jpg;0;0;1;0;0
Ariel_Sharon_0057.jpg;0;0;1;0;0
Ariel_Sharon_0058.jpg;0;0;1;0;0
Ariel_Sharon_0059.jpg;0;0;1;0;0
Ariel_Sharon_0060.jpg;0;0;1;0;0
Ariel_Sharon_0061.jpg;0;0;1;0;0
Ariel_Sharon_0062.jpg;0;0;1;0;0
Ariel_Sharon_0063.jpg;0;0;1;0;0
Ariel_Sharon_0064.jpg;0;0;1;0;0
Ariel_Sharon_0065.jpg;0;0;1;0;0
Ariel_Sharon_0066.jpg;0;0;1;0;0
Ariel_Sharon_0067.jpg;0;0;1;0;0
Ariel_Sharon_0068.jpg;0;0;1;0;0
Ariel_Sharon_0069.jpg;0;0;1;0;0
Ariel_Sharon_0070.jpg;0;0;1;0;0
Ariel_Sharon_0071.jpg;0;0;1;0;0
Ariel_Sharon_0072.jpg;0;0;1;0;0
Ariel_Sharon_0073.jpg;0;0;1;0;0
Ariel_Sharon_0074.jpg;0;0;1;0;0
Ariel_Sharon_0075.jpg;0;0;1;0;0
Ariel_Sharon_0076.jpg;0;0;1;0;0
Ariel_Sharon_0077.jpg;0;0;1;0;0
Arie_Haan_0001.jpg;0;0;1;0;0
Arif_Mardin_0001.jpg;0;1;1;0;0
Ari_Bousbib_0001.jpg;0;1;1;0;0
Ari_Fleischer_0001.jpg;0;1;1;1;0
Ari_Fleischer_0002.jpg;0;1;1;1;0
Ari_Fleischer_0003.jpg;0;1;1;1;0
Ari_Fleischer_0004.jpg;0;1;1;1;0
Ari_Fleischer_0005.jpg;0;1;1;1;0
Ari_Fleischer_0006.jpg;0;1;1;1;0
Ari_Fleischer_0007.jpg;0;1;1;1;0
Ari_Fleischer_0008.jpg;0;1;1;1;0
Ari_Fleischer_0009.jpg;0;1;1;1;0
Ari_Fleischer_0010.jpg;0;1;1;1;0
Ari_Fleischer_0011.jpg;0;1;1;1;0
Ari_Fleischer_0012.jpg;0;1;1;1;0
Ari_Fleischer_0013.jpg;0;1;1;1;0
Arlen_Specter_0001.jpg;0;0;1;0;0
Arlen_Specter_0002.jpg;0;0;1;0;0
Arlen_Specter_0003.jpg;0;0;1;0;0
Armando_Avila_Panchame_0001.jpg;0;0;1;0;0
Armando_Calderon_Sol_0001.jpg;0;0;1;0;0
Armando_Carrillo_0001.jpg;0;0;1;0;0
Armand_Sargen_0001.jpg;0;0;1;0;0
Arminio_Fraga_0001.jpg;1;1;1;0;0
Arminio_Fraga_0002.jpg;1;1;1;0;0
Arminio_Fraga_0003.jpg;1;1;1;0;0
Arminio_Fraga_0004.jpg;1;1;1;0;0
Arminio_Fraga_0005.jpg;1;1;1;0;0
Arminio_Fraga_0006.jpg;1;1;1;0;0
Arnaud_Clement_0001.jpg;1;0;1;0;0
Arnaud_Clement_0002.jpg;1;0;1;0;1
Arnaud_Lagardere_0001.jpg;0;0;1;0;1
Arnie_Boehm_0001.jpg;1;0;1;0;0
Arnoldo_Aleman_0001.jpg;0;0;1;0;1
Arnoldo_Aleman_0002.jpg;0;0;1;0;1
Arnoldo_Aleman_0003.jpg;0;0;1;0;1
Arnoldo_Aleman_0004.jpg;0;0;1;0;0
Arnoldo_Aleman_0005.jpg;0;0;1;0;0
Arnold_Palmer_0001.jpg;0;0;1;0;0
Arnold_Palmer_0002.jpg;0;0;1;0;0
Arnold_Palmer_0003.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0001.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0002.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0003.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0004.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0005.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0006.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0007.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0008.jpg;0;0;1;1;0
Arnold_Schwarzenegger_0009.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0010.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0011.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0012.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0013.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0014.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0015.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0016.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0017.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0018.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0019.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0020.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0021.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0022.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0023.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0024.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0025.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0026.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0027.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0028.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0029.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0030.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0031.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0032.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0033.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0034.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0035.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0036.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0037.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0038.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0039.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0040.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0041.jpg;0;0;1;0;0
Arnold_Schwarzenegger_0042.jpg;0;0;1;0;0
Arnold_Scott_0001.jpg;0;1;1;0;0
Aron_Ralston_0001.jpg;0;0;1;0;1
Aron_Ralston_0002.jpg;0;0;1;0;1
Arsinee_Khanjian_0001.jpg;0;0;0;0;0
Arsinee_Khanjian_0002.jpg;0;0;0;0;0
Arthur_Johnson_0001.jpg;0;1;1;0;0
Arthur_Martinez_0001.jpg;1;0;1;0;0
Artieas_Shanks_0001.jpg;1;0;1;0;0
Arturo_Gatti_0001.jpg;0;0;1;0;0
Arturo_Gatti_0002.jpg;0;0;1;0;0
Arturo_Gatti_0003.jpg;0;0;1;0;0
Art_Cooper_0001.jpg;0;1;1;0;0
Art_Hoffmann_0001.jpg;0;0;1;0;0
Art_Hoffmann_0002.jpg;0;0;1;0;0
Art_Howe_0001.jpg;0;1;1;0;0
Art_Howe_0002.jpg;0;1;1;0;0
Art_Howe_0003.jpg;0;1;1;0;0
Art_Howe_0004.jpg;0;1;1;0;0
Art_Lopez_0001.jpg;0;0;1;0;0
Arye_Mekel_0001.jpg;0;0;1;0;0
Arye_Mekel_0002.jpg;0;0;1;0;0
Asa_Hutchinson_0001.jpg;0;0;1;0;0
Asa_Hutchinson_0002.jpg;0;0;1;0;0
Ascencion_Barajas_0001.jpg;0;0;1;0;0
Ashanti_0001.jpg;0;0;0;0;0
Ashanti_0002.jpg;0;0;0;0;0
Ashanti_0003.jpg;0;0;0;0;0
Ashanti_0004.jpg;0;0;0;0;0
Ashanti_0005.jpg;0;0;0;0;0
Ashlea_Talbot_0001.jpg;0;0;0;0;1
Ashley_Judd_0001.jpg;0;0;0;0;0
Ashley_Olsen_0001.jpg;0;0;0;0;1
Ashley_Postell_0001.jpg;0;0;0;0;1
Ashraf_Alasmar_0001.jpg;0;0;1;0;0
Ashraf_Ghani_0001.jpg;0;1;1;0;0
Ashton_Kutcher_0001.jpg;0;0;1;0;0
Ashton_Kutcher_0002.jpg;0;0;1;0;0
Ashton_Kutcher_0003.jpg;0;0;1;0;0
Asif_Ali_Zardari_0001.jpg;0;0;1;0;0
